"Ativo","Data","LPA| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","VPA| Em moeda orig| consolid:sim*| ajust p/ prov","Vendas/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","EBITDA/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov"
"AESB3<XBSP>","1T2021",0.43861587889,4.6929577301,1.0506002472,1.068867802
"AESB3<XBSP>","2T2021",0.42962580677,4.5028279668,1.0173641157,1.1041321037
"AESB3<XBSP>","3T2021",0.8930788943,4.5182880324,1.4954687327,1.3068258031
"AESB3<XBSP>","4T2021",0.47089964918,6.5495477762,2.4596669749,0.7002085188
"AESB3<XBSP>","1T2022",0.92235295703,6.6325907769,5.9011158265,1.6705781855
"AESB3<XBSP>","2T2022",0.80546491064,6.6533281582,5.7362476604,1.792676504
"AESB3<XBSP>","3T2022",-0.0082705674272,8.4842915963,5.7226575811,2.1041888238
"AESB3<XBSP>","4T2022",0.28882762254,7.2951964793,5.489185366,2.3257048437
"AESB3<XBSP>","1T2023",0.23205598081,7.3124826197,5.4173104662,2.389590407
"AESB3<XBSP>","2T2023",0.2531019393,7.3167306409,5.4064108557,2.4676963317
"AESB3<XBSP>","3T2023",0.26279632793,7.4252836154,5.3604944955,2.5680607588
"AESB3<XBSP>","4T2023",0.22268635689,7.5074962,5.7008810487,2.8165759703
"AESO3<XBSP>","4T2021",3.6437462697,1.604786599,19.6300664,7.1112729945
"AESO3<XBSP>","1T2022","-",1.6282029038,"-","-"
"AESO3<XBSP>","2T2022","-",1.6371834636,"-","-"
"AESO3<XBSP>","3T2022","-",1.6187327504,"-","-"
"AESO3<XBSP>","4T2022",0.054375746801,1.3551055975,1.3929974699,0.59146213364
"AESO3<XBSP>","1T2023",0.043320721284,1.3694152707,1.394461972,0.61387609459
"AESO3<XBSP>","2T2023",0.050896606028,1.3724458873,1.416548513,0.63535995488
"AESO3<XBSP>","3T2023",0.056424495203,1.3915032784,1.4375148124,0.65382955439
"AESO3<XBSP>","4T2023",0.06643131492,1.4382810072,1.4985801015,0.70770184949
"AFLT3<XBSP>","1T2010","-",1.2021399699,"-","-"
"AFLT3<XBSP>","2T2010","-",1.1544582706,"-","-"
"AFLT3<XBSP>","3T2010","-",1.2187049219,"-","-"
"AFLT3<XBSP>","4T2010",0.30160894032,1.2101925973,0.50368550369,"-"
"AFLT3<XBSP>","1T2011",0.29033843227,1.2956170247,0.48570975668,"-"
"AFLT3<XBSP>","2T2011",0.2878180233,1.1927241024,0.49522073393,"-"
"AFLT3<XBSP>","3T2011",0.30195767615,1.2711104066,0.47753031624,"-"
"AFLT3<XBSP>","4T2011",0.33545216771,1.2880557977,0.50737893319,0.32353174289
"AFLT3<XBSP>","1T2012",0.32931758738,1.3673456448,0.50878972815,0.31796782119
"AFLT3<XBSP>","2T2012",0.32686058493,1.2009035428,0.47637314734,0.31828485377
"AFLT3<XBSP>","3T2012",0.3219941349,1.274423397,0.48556709202,0.31639850995
"AFLT3<XBSP>","4T2012",0.2804311643,1.2628675596,0.4476816993,0.27212491083
"AFLT3<XBSP>","1T2013",0.27413806769,1.3358643101,0.50631687406,0.26963620512
"AFLT3<XBSP>","2T2013",0.28269782444,1.2169902528,0.52273893443,0.27871906735
"AFLT3<XBSP>","3T2013",0.2884562896,1.1535937871,0.55126567972,0.28349493018
"AFLT3<XBSP>","4T2013",0.30814689073,1.2285487834,0.55677567156,0.3034710339
"AFLT3<XBSP>","1T2014",0.30456470889,1.2979630657,0.50889172748,0.29866837416
"AFLT3<XBSP>","2T2014",0.26027891004,1.1847348815,0.57112049733,0.25401801427
"AFLT3<XBSP>","3T2014",0.16255202874,1.1715938813,0.26865863824,0.15868438418
"AFLT3<XBSP>","4T2014",0.23748910201,1.2150273441,0.54914797496,0.22783546009
"AFLT3<XBSP>","1T2015",0.44739636998,1.2818419593,1.131727035,0.43064119838
"AFLT3<XBSP>","2T2015",0.48683522232,1.2334469367,1.0460331299,0.46730601569
"AFLT3<XBSP>","3T2015",0.31687405881,1.2575414124,0.71432194658,0.29629864469
"AFLT3<XBSP>","4T2015",0.20025362606,1.2430530237,0.43460410557,0.17785527463
"AFLT3<XBSP>","1T2016",0.18747721328,1.2970912261,0.41355314259,0.1591503527
"AFLT3<XBSP>","2T2016",0.17604818895,1.2192597289,0.41054133312,0.14301339463
"AFLT3<XBSP>","3T2016",0.23639533962,1.184798288,0.47759372276,0.20272648015
"AFLT3<XBSP>","4T2016",0.22648807165,1.2079892209,0.49699611635,0.25995085995
"AFLT3<XBSP>","1T2017",0.26519774907,0.82520408972,0.52021875248,0.3014345724
"AFLT3<XBSP>","2T2017",0.22986446857,0.75843702941,0.48068479036,0.27656336689
"AFLT3<XBSP>","3T2017",0.18684314813,0.6775620195,0.43855116113,0.24398826979
"AFLT3<XBSP>","4T2017",0.19841483712,0.7122929381,0.37482761354,0.20077672981
"AFLT3<XBSP>","1T2018",0.15225489419,0.68196877229,0.34201474201,0.1644447967
"AFLT3<XBSP>","2T2018",0.18055005152,0.73981136562,0.38733454862,0.19494333043
"AFLT3<XBSP>","3T2018",0.22114607276,0.82181184117,0.42057541412,0.23709281129
"AFLT3<XBSP>","4T2018",0.35850043592,3.1030197353,0.53394626298,0.36304985337
"AFLT3<XBSP>","1T2019",0.4139494333,3.2050566696,0.58338749307,0.41398113656
"AFLT3<XBSP>","2T2019",0.45170801888,3.3006735389,0.60350321782,"-"
"AFLT3<XBSP>","3T2019",0.50644430073,3.4373944871,0.64966394007,"-"
"AFLT3<XBSP>","4T2019",0.40036554725,3.3977332171,0.61220722178,0.39567345389
"AFLT3<XBSP>","1T2020",0.39201171631,3.491416343,0.61387164277,"-"
"AFLT3<XBSP>","2T2020",0.37668314976,3.5716889911,0.60959168485,"-"
"AFLT3<XBSP>","3T2020",0.35073355253,2.9596893081,0.59432581962,"-"
"AFLT3<XBSP>","4T2020",0.29656812237,2.9715304748,0.56954902116,0.30596813823
"AFLT3<XBSP>","1T2021",0.29927875089,3.0679242292,0.56867718158,0.31348181026
"AFLT3<XBSP>","2T2021",0.31305381628,2.7223270191,0.58348260284,0.33030038837
"AFLT3<XBSP>","3T2021",0.31222953158,2.8322739161,0.61613695807,0.33034794325
"AFLT3<XBSP>","4T2021",1.5821193628,3.9235634461,1.9072521202,1.6375842118
"AFLT3<XBSP>","1T2022",1.623698185,4.0615360228,1.9918522628,1.6794483633
"AFLT3<XBSP>","2T2022",1.8494095268,4.1450582547,2.3339779662,1.9131489261
"AFLT3<XBSP>","3T2022",1.8980106206,4.3036062455,2.441245938,1.9583736229
"AFLT3<XBSP>","4T2022",0.59427756202,4.1330268685,1.1422366648,0.61022430055
"AFLT3<XBSP>","1T2023",0.62165332488,4.2984069113,1.2698739796,0.63761591504
"AFLT3<XBSP>","2T2023",0.41230086391,3.9630974083,1.1468019339,0.42891337085
"AFLT3<XBSP>","3T2023",0.43752080526,4.1468494888,1.1593247206,0.45966553063
"AFLT3<XBSP>","4T2023",0.45513196481,4.0286755964,1.0669255766,0.48063723548
"GRAO3<XBSP>","4T2018",0,"-",1.7643295455,-0.0135
"GRAO3<XBSP>","1T2019","-","-","-","-"
"GRAO3<XBSP>","2T2019","-","-","-","-"
"GRAO3<XBSP>","3T2019","-","-","-","-"
"GRAO3<XBSP>","4T2019",0,"-",4.3918863636,0.11767045454
"GRAO3<XBSP>","1T2020","-","-","-","-"
"GRAO3<XBSP>","2T2020","-","-","-","-"
"GRAO3<XBSP>","3T2020","-","-","-","-"
"GRAO3<XBSP>","4T2020",0.263375,0.29588636364,15.547613636,0.54115909091
"GRAO3<XBSP>","1T2021","-",0.30290909091,"-","-"
"GRAO3<XBSP>","2T2021","-",0.30480681818,"-","-"
"GRAO3<XBSP>","3T2021","-",0.23552272727,"-","-"
"GRAO3<XBSP>","4T2021",0.10364784085,0.31420522755,24.819765836,0.29901169132
"GRAO3<XBSP>","1T2022",1.4296143388,1.6789560248,34.547331155,"-"
"GRAO3<XBSP>","2T2022",1.031938439,1.341423636,46.809203458,"-"
"GRAO3<XBSP>","3T2022",0.87197271547,1.0788448463,45.464494681,"-"
"GRAO3<XBSP>","4T2022",1.3514217961,1.6379155746,45.755743987,1.8369529569
"GRAO3<XBSP>","1T2023",-0.10225481455,1.5751219624,39.405163937,0.68793675542
"GRAO3<XBSP>","2T2023",0.0049305653229,1.3353914205,23.880566761,0.29438578126
"GRAO3<XBSP>","3T2023",0.35054307298,1.3124120712,25.60527378,0.49573157074
"GRAO3<XBSP>","4T2023",0.029676647058,1.5124005503,23.052674026,0.66034395245
"AGXY3<XBSP>","4T2017",0.28873841314,"-",28.934317321,"-"
"AGXY3<XBSP>","1T2018","-","-","-","-"
"AGXY3<XBSP>","2T2018","-","-","-","-"
"AGXY3<XBSP>","3T2018","-","-","-","-"
"AGXY3<XBSP>","4T2018",-0.070748643313,"-",29.075842222,"-"
"AGXY3<XBSP>","1T2019","-","-","-","-"
"AGXY3<XBSP>","2T2019","-","-","-","-"
"AGXY3<XBSP>","3T2019","-","-","-","-"
"AGXY3<XBSP>","4T2019",0.42990432439,5.3036353185,39.867026194,2.0669263089
"AGXY3<XBSP>","1T2020","-",5.2410882158,"-","-"
"AGXY3<XBSP>","2T2020","-",5.1856104545,"-","-"
"AGXY3<XBSP>","3T2020","-",5.1300498494,"-","-"
"AGXY3<XBSP>","4T2020",1.5150021965,7.3424263531,48.910707785,2.4014491451
"AGXY3<XBSP>","1T2021",0.67855836559,7.1177737601,44.593648342,3.9993437683
"AGXY3<XBSP>","2T2021",0.15102174575,6.9646461468,40.867317533,1.4436141094
"AGXY3<XBSP>","3T2021",0.66404388241,8.1517567026,41.567234446,1.853948979
"AGXY3<XBSP>","4T2021",0.77419289085,8.7125963787,43.051831812,2.7100480243
"AGXY3<XBSP>","1T2022",0.55307918382,8.3709656332,53.410219572,2.3047765716
"AGXY3<XBSP>","2T2022",-0.1175261011,7.4983525883,57.113947835,3.0515012892
"AGXY3<XBSP>","3T2022",-0.39484126166,7.6572674163,63.934110461,3.5096244499
"AGXY3<XBSP>","4T2022",0.16697793236,8.869605925,69.238235528,3.8032050661
"AGXY3<XBSP>","1T2023",0.26331709782,8.6165618194,67.088056446,4.1553059019
"AGXY3<XBSP>","2T2023",-1.1732234935,6.3017102561,66.281620584,3.3456925792
"AGXY3<XBSP>","3T2023",-1.5053815846,6.1177281326,62.069365274,3.2194960369
"AGXY3<XBSP>","4T2023",-2.2345848526,6.6498810752,56.137697754,2.1070145962
"RPAD3<XBSP>","4T1986",8.22623945E-10,6.4463873921E-9,0,"-"
"RPAD3<XBSP>","1T1987","-","-","-","-"
"RPAD3<XBSP>","2T1987","-","-","-","-"
"RPAD3<XBSP>","3T1987","-","-","-","-"
"RPAD3<XBSP>","4T1987",2.7790119165E-8,2.8538476157E-7,0,"-"
"RPAD3<XBSP>","1T1988","-","-","-","-"
"RPAD3<XBSP>","2T1988","-","-","-","-"
"RPAD3<XBSP>","3T1988","-","-","-","-"
"RPAD3<XBSP>","4T1988",3.1131672364E-8,3.1532049365E-7,0,"-"
"RPAD3<XBSP>","1T1989","-",5.0371014157E-7,"-","-"
"RPAD3<XBSP>","2T1989","-",7.7302277073E-7,"-","-"
"RPAD3<XBSP>","3T1989","-",0.0000018413050364,"-","-"
"RPAD3<XBSP>","4T1989",7.4287070349E-7,0.0000056768002967,0,"-"
"RPAD3<XBSP>","1T1990",0.0000024938723361,0.00002269530737,0,"-"
"RPAD3<XBSP>","2T1990",0.0000045912987256,0.000028066167325,0,"-"
"RPAD3<XBSP>","3T1990",0.0000067043362001,0.000041099813036,0,"-"
"RPAD3<XBSP>","4T1990",0.0000095279363706,0.000064517193693,0,"-"
"RPAD3<XBSP>","1T1991",0.000024408502755,0.00009085210952,0,"-"
"RPAD3<XBSP>","2T1991",0.000013527484756,0.00013497669136,0,"-"
"RPAD3<XBSP>","3T1991",0.000012994329758,0.00021041873653,0,"-"
"RPAD3<XBSP>","4T1991",0.000049180933582,0.00055743542418,0,"-"
"RPAD3<XBSP>","1T1992",0.0000449279609,0.0011035456013,0,"-"
"RPAD3<XBSP>","2T1992",0.00018564681994,0.0020436340073,0,"-"
"RPAD3<XBSP>","3T1992",0.00041156755599,0.0038309049576,0,"-"
"RPAD3<XBSP>","4T1992",0.00065502696679,0.007416350209,0,"-"
"RPAD3<XBSP>","1T1993",0.0014729345906,0.01622084618,0,"-"
"RPAD3<XBSP>","2T1993",0.0045534520908,0.036081207531,0,"-"
"RPAD3<XBSP>","3T1993",0.011155718722,0.086473066234,0,"-"
"RPAD3<XBSP>","4T1993",0.033688058765,0.22067124669,0,"-"
"RPAD3<XBSP>","1T1994",0.10849589611,0.66676608457,0,"-"
"RPAD3<XBSP>","2T1994",0.3651478808,2.0440204492,0,"-"
"RPAD3<XBSP>","3T1994",0.39442381573,2.3773475226,0,"-"
"RPAD3<XBSP>","4T1994",0.41735362889,2.5968424585,0,0.39408265295
"RPAD3<XBSP>","1T1995",0.44403891223,2.8988487568,0,"-"
"RPAD3<XBSP>","2T1995",0.41144012832,3.1925490465,0,"-"
"RPAD3<XBSP>","3T1995",0.48581185026,3.4479900003,"-","-"
"RPAD3<XBSP>","4T1995",0.48176701353,3.6023348816,0,0.4665544392
"RPAD3<XBSP>","1T1996",0.80490490951,4.1987708496,"-","-"
"RPAD3<XBSP>","2T1996",0.79383092561,4.2876049856,"-","-"
"RPAD3<XBSP>","3T1996",0.83413719927,4.4463751452,"-","-"
"RPAD3<XBSP>","4T1996",0.87640979009,4.4679384959,0,0.86972079144
"RPAD3<XBSP>","1T1997",0.5008994677,4.6278234872,0,"-"
"RPAD3<XBSP>","2T1997",0.65217709231,4.8640253305,0,"-"
"RPAD3<XBSP>","3T1997",0.6786136305,5.0375911919,0.0025812614321,"-"
"RPAD3<XBSP>","4T1997",0.71744718491,5.1295478889,0.0064585159943,0.71902071426
"RPAD3<XBSP>","1T1998",0.82276700432,5.3451510764,0.010358153988,"-"
"RPAD3<XBSP>","2T1998",0.73220378069,5.4831032169,0.014242461734,"-"
"RPAD3<XBSP>","3T1998",0.66121512823,2.8082912532,0.015537231317,"-"
"RPAD3<XBSP>","4T1998",0.48086950521,2.6890705741,0.015019447498,0.48840277041
"RPAD3<XBSP>","1T1999",0.41118542903,2.8355848941,0.014250690835,"-"
"RPAD3<XBSP>","2T1999",0.38018238873,2.9449824048,0.013482314241,"-"
"RPAD3<XBSP>","3T1999",0.3833739532,3.0514395031,0.012714203159,"-"
"RPAD3<XBSP>","4T1999",0.42560439054,3.0083370728,0.011294944822,0.39762695399
"RPAD3<XBSP>","1T2000",0.30301241002,3.0317422829,0.0095367191174,"-"
"RPAD3<XBSP>","2T2000",0.19933397889,3.0384261118,0.0077584374483,"-"
"RPAD3<XBSP>","3T2000",0.13191705439,3.0768049881,0.0059871046976,"-"
"RPAD3<XBSP>","4T2000",0.1651472568,3.1229541107,0.0053848515623,0.1520748211
"RPAD3<XBSP>","1T2001",0.20520299473,3.1829314376,0.0053730426773,"-"
"RPAD3<XBSP>","2T2001",0.25402092534,3.2469828299,0.0053730426773,"-"
"RPAD3<XBSP>","3T2001",0.31088070664,3.3422096786,0.0077820552183,"-"
"RPAD3<XBSP>","4T2001",0.23015516875,3.2992725727,0.009187312534,0.24819914504
"RPAD3<XBSP>","1T2002",0.285432384,3.4271509884,0.010238297005,"-"
"RPAD3<XBSP>","2T2002",0.29021497949,3.4924068869,0.010994065181,"-"
"RPAD3<XBSP>","3T2002",0.31182522576,3.6093384663,0.0081481256448,"-"
"RPAD3<XBSP>","4T2002",0.48029067569,3.7183580926,0.0056092169294,0.50991914995
"RPAD3<XBSP>","1T2003",0.40124212594,3.758059564,0.0034245752111,"-"
"RPAD3<XBSP>","2T2003",0.32343341537,3.7383269172,0.001546963285,"-"
"RPAD3<XBSP>","3T2003",0.29461974808,3.8263267282,0.00085023936276,"-"
"RPAD3<XBSP>","4T2003",0.27633960178,3.9194161687,0.0008620482428,0.29953224217
"RPAD3<XBSP>","1T2004",0.30639318206,3.9891830613,0.00086204818817,"-"
"RPAD3<XBSP>","2T2004",0.40615459266,4.0707234123,0.00080300378855,"-"
"RPAD3<XBSP>","3T2004",0.33423851842,4.0868189226,0.00080300379009,"-"
"RPAD3<XBSP>","4T2004",0.25144646672,4.0915542854,0.0011100346532,0.26562893075
"RPAD3<XBSP>","1T2005",0.25973642619,4.1722325878,0.001251741812,"-"
"RPAD3<XBSP>","2T2005",0.20896958284,4.1951654425,0.0014524897541,"-"
"RPAD3<XBSP>","3T2005",0.26188508355,4.2641883753,0.0015823872118,"-"
"RPAD3<XBSP>","4T2005",0.33286813975,4.3588129709,0.001629622651,0.36228400948
"RPAD3<XBSP>","1T2006",0.32265345515,4.4298788408,0.0016650491226,"-"
"RPAD3<XBSP>","2T2006",0.37303084429,4.5075931131,0.0018067592889,"-"
"RPAD3<XBSP>","3T2006",0.41647572941,4.6200609338,0.001960274784,"-"
"RPAD3<XBSP>","4T2006",0.42971348864,4.7158073735,0.0022318791215,0.44041233777
"RPAD3<XBSP>","1T2007",0.45161899813,4.808684254,0.002373585886,"-"
"RPAD3<XBSP>","2T2007",0.43937223198,4.8691457453,0.0023853896003,"-"
"RPAD3<XBSP>","3T2007",0.43986820407,4.9820977303,0.0023735807409,"-"
"RPAD3<XBSP>","4T2007",0.73192491494,5.3709525047,0.0023735807409,0.75136229752
"RPAD3<XBSP>","1T2008",0.75475144464,5.4865614889,0.0023027275981,"-"
"RPAD3<XBSP>","2T2008",0.81082006641,5.5919794053,0.0021846394263,"-"
"RPAD3<XBSP>","3T2008",0.89918577898,5.7933090858,0.0020547419468,"-"
"RPAD3<XBSP>","4T2008",0.63346277158,5.9033915118,0.0017831381263,0.64427968896
"RPAD3<XBSP>","1T2009",0.65517924363,6.0402801068,0.0016532405845,"-"
"RPAD3<XBSP>","2T2009",0.60479202597,6.1076970312,0.001629626078,"-"
"RPAD3<XBSP>","3T2009",0.49048202282,6.1959684467,0.0017004793857,"-"
"RPAD3<XBSP>","4T2009",0.47968870227,6.5540846933,0.0018303771166,0.4830424255
"RPAD3<XBSP>","1T2010",0.6356132354,7.0226140148,0.0019366571408,0.63945112303
"RPAD3<XBSP>","2T2010",0.5488297395,7.0207954465,0.0019484660258,0.54848728183
"RPAD3<XBSP>","3T2010",0.5946600222,7.1294608063,0.0018776127158,0.59467183109
"RPAD3<XBSP>","4T2010",0.51066341872,7.143915806,0.0017595238504,0.50289317245
"RPAD3<XBSP>","1T2011",0.31752885743,7.2458261599,0.0016768603427,0.30694810484
"RPAD3<XBSP>","2T2011",0.43886470719,7.3438041676,0.0015941969505,0.42569782127
"RPAD3<XBSP>","3T2011",0.49254741902,7.5985446257,0.0014761071056,0.47699515456
"RPAD3<XBSP>","4T2011",0.56487621984,7.7044227523,0.0011218405118,0.5598928862
"RPAD3<XBSP>","1T2012",0.62982488105,7.851490139,0.0010391785794,0.62602243216
"RPAD3<XBSP>","2T2012",0.56962337653,7.9500349713,0.00099194318943,0.56654126734
"RPAD3<XBSP>","3T2012",0.52134880798,8.0910444192,0.0010037520369,0.5076033095
"RPAD3<XBSP>","4T2012",0.61885446173,8.3155069924,0.0010982228168,0.61776804776
"RPAD3<XBSP>","1T2013",0.59015896232,8.3942956229,0.0010391785794,0.58949766686
"RPAD3<XBSP>","2T2013",0.66306678674,8.4993353213,0.0016532386491,0.66247634437
"RPAD3<XBSP>","3T2013",0.60780138048,8.5852801134,0.0021964456337,0.60171982402
"RPAD3<XBSP>","4T2013",0.53048885594,8.7626844293,0.0024680491261,0.52942605966
"RPAD3<XBSP>","1T2014",0.49369248715,8.8502116069,0.0031057268907,0.49144880613
"RPAD3<XBSP>","2T2014",0.38939674609,8.9146170611,0.0029167853308,0.38533450255
"RPAD3<XBSP>","3T2014",0.44555962477,9.0913482727,0.0027278437709,0.45755741382
"RPAD3<XBSP>","4T2014",0.38766084551,9.1825598107,0.002680608381,0.38483853096
"RPAD3<XBSP>","1T2015",0.40618892722,9.4598551676,0.0023853871936,0.40365002501
"RPAD3<XBSP>","2T2015",0.51046105059,9.5320190346,0.0022672987187,0.50518249576
"RPAD3<XBSP>","3T2015",0.52836326339,9.8780064573,0.0021964456337,0.52046314442
"RPAD3<XBSP>","4T2015",0.60859257326,10.054371594,0.0022318721762,0.60095224893
"RPAD3<XBSP>","1T2016",0.64034656417,10.150885305,0.0023617694986,0.63196228245
"RPAD3<XBSP>","2T2016",0.61844115207,10.159919073,0.0024326225836,0.61368218653
"RPAD3<XBSP>","3T2016",0.63179695858,10.359051668,0.0025034756686,0.63027361726
"RPAD3<XBSP>","4T2016",0.59968870225,10.426055069,0.0028223145509,0.59509506057
"RPAD3<XBSP>","1T2017",0.53956985966,10.497238802,0.0030584915007,0.5353777188
"RPAD3<XBSP>","2T2017",0.52304928202,10.616283793,0.0033300949931,0.51782977143
"RPAD3<XBSP>","3T2017",0.46517412045,10.730487157,0.0036607427229,0.42294568182
"RPAD3<XBSP>","4T2017",0.51410998446,10.844832228,0.0036371250279,0.4778922492
"RPAD3<XBSP>","1T2018",0.56166421332,10.98384598,0.0036607427229,0.52337992975
"RPAD3<XBSP>","2T2018",0.56205390529,11.124725531,0.0037079781129,0.52335631205
"RPAD3<XBSP>","3T2018",0.59182400982,11.248470444,0.0037079781129,0.58803336977
"RPAD3<XBSP>","4T2018",0.50792214838,11.333435102,0.0038260665878,0.4967391698
"RPAD3<XBSP>","1T2019",0.50290338819,11.457864928,0.0038496842828,0.49325555979
"RPAD3<XBSP>","2T2019",0.46629596096,11.519920421,0.0038024488928,0.45815966504
"RPAD3<XBSP>","3T2019",0.48090350531,11.684960874,0.0037079781129,0.47437321265
"RPAD3<XBSP>","4T2019",0.48274568552,11.735656256,0.0033064772981,0.47775054303
"RPAD3<XBSP>","1T2020",0.49514497539,11.96441725,0.0031883888232,0.49140157074
"RPAD3<XBSP>","2T2020",0.52917807387,12.100065481,0.0025979464485,0.52588340541
"RPAD3<XBSP>","3T2020",0.48638281055,12.229596729,0.001747709429,0.48372581986
"RPAD3<XBSP>","4T2020",0.40094579894,12.14116027,0.0011454582068,0.40061515121
"RPAD3<XBSP>","1T2021",0.32493224762,12.222594082,0.00030703003482,0.32424733447
"RPAD3<XBSP>","2T2021",0.24893050516,12.150749054,0,0.24780866465
"RPAD3<XBSP>","3T2021",0.22626932682,12.291357001,0,0.22380127769
"RPAD3<XBSP>","4T2021",0.22861928747,12.268046336,0,0.21253563718
"RPAD3<XBSP>","1T2022",0.2317604409,12.279985081,0,0.19953409609
"RPAD3<XBSP>","2T2022",0.34655424738,12.470544453,0,0.29675633751
"RPAD3<XBSP>","3T2022",0.74349684702,12.659497822,0,0.67415529454
"RPAD3<XBSP>","4T2022",0.78400119392,12.597099872,0,0.71082176601
"RPAD3<XBSP>","1T2023",0.77370387891,12.752279937,0,0.69192761002
"RPAD3<XBSP>","2T2023",0.71876912037,12.833005218,0,0.63256453367
"RPAD3<XBSP>","3T2023",0.39478158055,12.997396184,0,0.30851794961
"RPAD3<XBSP>","4T2023",0.19549547025,12.786997948,0,0.10677559903
"RPAD5<XBSP>","4T1986",4.082682639E-10,3.1993420627E-9,0,"-"
"RPAD5<XBSP>","1T1987","-","-","-","-"
"RPAD5<XBSP>","2T1987","-","-","-","-"
"RPAD5<XBSP>","3T1987","-","-","-","-"
"RPAD5<XBSP>","4T1987",1.3792236141E-8,1.4163645717E-7,0,"-"
"RPAD5<XBSP>","1T1988","-","-","-","-"
"RPAD5<XBSP>","2T1988","-","-","-","-"
"RPAD5<XBSP>","3T1988","-","-","-","-"
"RPAD5<XBSP>","4T1988",1.5450648994E-8,1.56493561E-7,0,"-"
"RPAD5<XBSP>","1T1989","-",2.4999134326E-7,"-","-"
"RPAD5<XBSP>","2T1989","-",3.8365120111E-7,"-","-"
"RPAD5<XBSP>","3T1989","-",9.1383968958E-7,"-","-"
"RPAD5<XBSP>","4T1989",3.6868673014E-7,0.0000028173959872,0,"-"
"RPAD5<XBSP>","1T1990",0.0000012377088404,0.000011263681047,0,"-"
"RPAD5<XBSP>","2T1990",0.0000022786615575,0.000013929238843,0,"-"
"RPAD5<XBSP>","3T1990",0.0000033273620561,0.00002039783721,0,"-"
"RPAD5<XBSP>","4T1990",0.0000047287148207,0.00003201988323,0,"-"
"RPAD5<XBSP>","1T1991",0.000012113939917,0.000045089901955,0,"-"
"RPAD5<XBSP>","2T1991",0.0000067136906844,0.000066988931924,0,"-"
"RPAD5<XBSP>","3T1991",0.0000064490858591,0.00010443081893,0,"-"
"RPAD5<XBSP>","4T1991",0.000024408497337,0.00027665520102,0,"-"
"RPAD5<XBSP>","1T1992",0.000022297746994,0.00054768968194,0,"-"
"RPAD5<XBSP>","2T1992",0.000092136516737,0.0010142555578,0,"-"
"RPAD5<XBSP>","3T1992",0.00020426097804,0.0019012781305,0,"-"
"RPAD5<XBSP>","4T1992",0.00032508988362,0.0036807346087,0,"-"
"RPAD5<XBSP>","1T1993",0.00073101743733,0.0080504059594,0,"-"
"RPAD5<XBSP>","2T1993",0.0022598782726,0.017907103298,0,"-"
"RPAD5<XBSP>","3T1993",0.0055365832021,0.042916582772,0,"-"
"RPAD5<XBSP>","4T1993",0.016719383565,0.10951913973,0,"-"
"RPAD5<XBSP>","1T1994",0.05384651324,0.33091600777,0,"-"
"RPAD5<XBSP>","2T1994",0.18122289324,1.014447349,0,"-"
"RPAD5<XBSP>","3T1994",0.19575253975,1.1798775755,0,"-"
"RPAD5<XBSP>","4T1994",0.20713260602,1.2888129121,0,0.19558322066
"RPAD5<XBSP>","1T1995",0.22037651214,1.438698638,0,"-"
"RPAD5<XBSP>","2T1995",0.20419773568,1.5844620918,0,"-"
"RPAD5<XBSP>","3T1995",0.24110842128,1.7112374371,"-","-"
"RPAD5<XBSP>","4T1995",0.23910096882,1.7878388017,0,0.23155096818
"RPAD5<XBSP>","1T1996",0.39947430659,2.0838499726,"-","-"
"RPAD5<XBSP>","2T1996",0.39397828838,2.1279383543,"-","-"
"RPAD5<XBSP>","3T1996",0.413982292,2.2067359846,"-","-"
"RPAD5<XBSP>","4T1996",0.43496217882,2.2174378755,0,0.43164242879
"RPAD5<XBSP>","1T1997",0.24859640582,2.2967887967,0,"-"
"RPAD5<XBSP>","2T1997",0.32367549091,2.4140157715,0,"-"
"RPAD5<XBSP>","3T1997",0.33679594482,2.5001565085,0.0012810800487,"-"
"RPAD5<XBSP>","4T1997",0.35606903787,2.5457946173,0.003205361488,0.35684998049
"RPAD5<XBSP>","1T1998",0.40833926424,2.6527984792,0.0051407518245,"-"
"RPAD5<XBSP>","2T1998",0.36339273636,2.7212641266,0.0070685337587,"-"
"RPAD5<XBSP>","3T1998",0.32816106814,1.393754949,0.0077111279028,"-"
"RPAD5<XBSP>","4T1998",0.48086950521,2.6890705741,0.015019447498,0.48840277041
"RPAD5<XBSP>","1T1999",0.41118542903,2.8355848941,0.014250690835,"-"
"RPAD5<XBSP>","2T1999",0.38018238873,2.9449824048,0.013482314241,"-"
"RPAD5<XBSP>","3T1999",0.3833739532,3.0514395031,0.012714203159,"-"
"RPAD5<XBSP>","4T1999",0.42560439054,3.0083370728,0.011294944822,0.39762695399
"RPAD5<XBSP>","1T2000",0.30301241002,3.0317422829,0.0095367191174,"-"
"RPAD5<XBSP>","2T2000",0.19933397889,3.0384261118,0.0077584374483,"-"
"RPAD5<XBSP>","3T2000",0.13191705439,3.0768049881,0.0059871046976,"-"
"RPAD5<XBSP>","4T2000",0.1651472568,3.1229541107,0.0053848515623,0.1520748211
"RPAD5<XBSP>","1T2001",0.20520299473,3.1829314376,0.0053730426773,"-"
