"Ativo","Data","LiqGer| consolid:sim*","LiqGer| consolid:sim*","LiqCor| consolid:sim*","CapGir| Em moeda orig| em milhares| consolid:sim*","Cap Empl| Em moeda orig| em milhares| consolid:sim*"
"PTNT4<XBSP>","3T2013",0.76259481705,0.76259481705,1.1902682523,25003.398,266702.933
"PTNT4<XBSP>","4T2013",0.7453460515,0.7453460515,1.3220080282,36238.968,264020.321
"PTNT4<XBSP>","1T2014",0.80758930101,0.80758930101,1.3100265729,41175.141,268604.646
"PTNT4<XBSP>","2T2014",0.77800182058,0.77800182058,1.3832448754,42249.708,254568.764
"PTNT4<XBSP>","3T2014",0.78173557038,0.78173557038,1.4485710625,52792.593,279130.494
"PTNT4<XBSP>","4T2014",0.7484372939,0.7484372939,1.4813053216,54670.454,297663.594
"PTNT4<XBSP>","1T2015",0.76685341135,0.76685341135,1.3435777657,50476.936,331601.387
"PTNT4<XBSP>","2T2015",0.77538511502,0.77538511502,1.3246602679,46364.615,326949.725
"PTNT4<XBSP>","3T2015",0.77121254928,0.77121254928,1.3385290932,55039.473,386419.138
"PTNT4<XBSP>","4T2015",0.7330247412,0.7330247412,1.2834657394,42918.615,374230.281
"PTNT4<XBSP>","1T2016",0.76331908586,0.76331908586,1.2992080597,47286.673,357660.172
"PTNT4<XBSP>","2T2016",0.79953113739,0.79953113739,1.3424853303,51742.071,343832.303
"PTNT4<XBSP>","3T2016",0.83433747912,0.83433747912,1.4545779372,63940.869,355366.291
"PTNT4<XBSP>","4T2016",0.83859351307,0.83859351307,1.3538434449,47666.392,322536.025
"PTNT4<XBSP>","1T2017",0.88004242415,0.88004242415,1.3412016053,52210.266,321570.199
"PTNT4<XBSP>","2T2017",0.90518279188,0.90518279188,1.2156174122,35668.64,328995.045
"PTNT4<XBSP>","3T2017",0.94714193056,0.94714193056,1.2696338073,41471.646,319105.212
"PTNT4<XBSP>","4T2017",0.95916822193,0.95916822193,1.303795242,48271.699,332201.854
"PTNT4<XBSP>","1T2018",0.96035356117,0.96035356117,1.3553893322,58498.361,336076.544
"PTNT4<XBSP>","2T2018",0.97822505142,0.97822505142,1.3561201191,60655.639,356444.471
"PTNT4<XBSP>","3T2018",1.0019136455,1.0019136455,1.4442945648,77915.418,389063.247
"PTNT4<XBSP>","4T2018",0.9494287105,0.9494287105,1.2900955561,50810.156,365405.626
"PTNT4<XBSP>","1T2019",0.94345967432,0.94345967432,1.1863098656,41079.602,376487.068
"PTNT4<XBSP>","2T2019",0.94342659254,0.94342659254,1.2589686395,51096.048,378700.535
"PTNT4<XBSP>","3T2019",0.98009030093,0.98009030093,1.3600210967,71942.601,420507.864
"PTNT4<XBSP>","4T2019",0.92660956739,0.92660956739,1.3563083472,64403.968,418364.165
"PTNT4<XBSP>","1T2020",0.9026222533,0.9026222533,1.2036123913,57079.888,527132.775
"PTNT4<XBSP>","2T2020",0.86014935814,0.86014935814,1.235052273,62922.086,558736.681
"PTNT4<XBSP>","3T2020",0.91715636031,0.91715636031,1.5921210592,148080.858,614589.954
"PTNT4<XBSP>","4T2020",0.9545080102,0.9545080102,1.6387941551,144325.486,598332.631
"PTNT4<XBSP>","1T2021",0.97849681027,0.97849681027,1.6337855213,154515.28,633177.489
"PTNT4<XBSP>","2T2021",1.0218867741,1.0218867741,1.6289217075,147485.563,581517.531
"PTNT4<XBSP>","3T2021",1.0292552606,1.0292552606,1.59569635,157712.167,631814.872
"PTNT4<XBSP>","4T2021",1.1365452393,1.1365452393,1.8687471522,185910.425,626130.545
"PTNT4<XBSP>","1T2022",1.1850826074,1.1850826074,1.8170471809,175883.195,597525.12
"PTNT4<XBSP>","2T2022",1.1174638483,1.1174638483,1.6047606549,163847.139,656979.476
"PTNT4<XBSP>","3T2022",1.0767159307,1.0767159307,1.4722585305,152728.541,698955.589
"PTNT4<XBSP>","4T2022",1.0770206494,1.0770206494,1.7745524264,191024.807,713271.125
"PTNT4<XBSP>","1T2023",1.0898005832,1.0898005832,1.6821705278,181036.116,707921.513
"PTNT4<XBSP>","2T2023",1.0837677644,1.0837677644,1.6813288104,155567.237,655757.248
"PTNT4<XBSP>","3T2023",1.0999158374,1.0999158374,2.1092684361,230567.267,719398.152
"PTNT4<XBSP>","4T2023",1.1341702044,1.1341702044,2.5010866345,251922.029,735026.252
"PETZ3<XBSP>","3T2021",0.50957576918,0.50957576918,1.1145201879,71448,1577380
"PETZ3<XBSP>","4T2021",0.84224369421,0.84224369421,1.9478219107,663100,2876011
"PETZ3<XBSP>","1T2022",0.79834278512,0.79834278512,1.9479857864,611466,2875872
"PETZ3<XBSP>","2T2022",0.75396947612,0.75396947612,1.902392737,565368,2933770
"PETZ3<XBSP>","3T2022",0.70611396365,0.70611396365,1.6689178093,456218,2984607
"PETZ3<XBSP>","4T2022",0.66272030166,0.66272030166,1.4774997185,352019,2996185
"PETZ3<XBSP>","1T2023",0.68267395118,0.68267395118,1.8171787917,533563,3167987
"PETZ3<XBSP>","2T2023",0.6865702595,0.6865702595,2.0505930667,709912,3355454
"PETZ3<XBSP>","3T2023",0.69498914785,0.69498914785,1.8966718492,647094,3316047
"PETZ3<XBSP>","4T2023",0.69957576384,0.69957576384,1.8139746322,618637,3282414
"PINE3<XBSP>","4T2006",1.1082638065,1.1082638065,1.1263502471,"-","-"
"PINE3<XBSP>","1T2007",1.2656008949,1.2656008949,1.4683340284,"-","-"
"PINE3<XBSP>","2T2007",1.2122545156,1.2122545156,1.2606473786,"-","-"
"PINE3<XBSP>","3T2007",1.1869780999,1.1869780999,1.2190112183,"-","-"
"PINE3<XBSP>","4T2007",1.1597690087,1.1597690087,1.1683014769,"-","-"
"PINE3<XBSP>","1T2008",1.1572770888,1.1572770888,1.2105923272,"-","-"
"PINE3<XBSP>","2T2008",1.1620664837,1.1620664837,1.4216315628,"-","-"
"PINE3<XBSP>","3T2008",1.2078295264,1.2078295264,1.6264352587,"-","-"
"PINE3<XBSP>","4T2008",1.1502761762,1.1502761762,1.2657795873,"-","-"
"PINE3<XBSP>","1T2009",1.1694759522,1.1694759522,1.2934464925,"-","-"
"PINE3<XBSP>","2T2009",1.1455845988,1.1455845988,1.1712768627,"-","-"
"PINE3<XBSP>","3T2009",1.1254433819,1.1254433819,1.1342060921,"-","-"
"PINE3<XBSP>","4T2009",1.1320986331,1.1320986331,1.1496022378,"-","-"
"PINE3<XBSP>","1T2010",1.1199746778,1.1199746778,1.2304369377,"-","-"
"PINE3<XBSP>","2T2010",1.1190250652,1.1190250652,1.2180670432,"-","-"
"PINE3<XBSP>","3T2010",1.104835637,1.104835637,1.1278962384,"-","-"
"PINE3<XBSP>","4T2010",1.1059693318,1.1059693318,1.1351172715,"-","-"
"PINE3<XBSP>","1T2011",1.1049992756,1.1049992756,1.176460739,"-","-"
"PINE3<XBSP>","2T2011",1.1002243796,1.1002243796,1.2217620481,"-","-"
"PINE3<XBSP>","3T2011",1.1108518707,1.1108518707,1.2518338665,"-","-"
"PINE3<XBSP>","4T2011",1.1050482603,1.1050482603,1.2379651228,"-","-"
"PINE3<XBSP>","1T2012",1.1163562935,1.1163562935,1.2474526744,"-","-"
"PINE3<XBSP>","2T2012",1.1225859586,1.1225859586,1.2745580225,"-","-"
"PINE3<XBSP>","3T2012",1.1382557823,1.1382557823,1.3275896665,"-","-"
"PINE3<XBSP>","4T2012",1.13636865,1.13636865,1.4008094379,"-","-"
"PINE3<XBSP>","1T2013",1.1450906139,1.1450906139,1.3470153581,"-","-"
"PINE3<XBSP>","2T2013",1.1340184999,1.1340184999,1.1814197376,"-","-"
"PINE3<XBSP>","3T2013",1.1344918133,1.1344918133,1.2612561201,"-","-"
"PINE3<XBSP>","4T2013",1.1344142105,1.1344142105,1.2283100232,"-","-"
"PINE3<XBSP>","1T2014",1.1272702234,1.1272702234,1.2128740447,"-","-"
"PINE3<XBSP>","2T2014",1.1306413698,1.1306413698,1.2479176158,"-","-"
"PINE3<XBSP>","3T2014",1.1285634107,1.1285634107,1.2213011728,"-","-"
"PINE3<XBSP>","4T2014",1.1451166933,1.1451166933,1.2442600419,"-","-"
"PINE3<XBSP>","1T2015",1.1399451939,1.1399451939,1.2035738004,"-","-"
"PINE3<XBSP>","2T2015",1.1444841342,1.1444841342,1.19914242,"-","-"
"PINE3<XBSP>","3T2015",1.1421595788,1.1421595788,1.1201755989,"-","-"
"PINE3<XBSP>","4T2015",1.1471152859,1.1471152859,1.0680197095,"-","-"
"PINE3<XBSP>","1T2016",1.1459282106,1.1459282106,1.1342046589,"-","-"
"PINE3<XBSP>","2T2016",1.1545705909,1.1545705909,1.0503744878,"-","-"
"PINE3<XBSP>","3T2016",1.1547800183,1.1547800183,1.0038650297,"-","-"
"PINE3<XBSP>","4T2016",1.1611641304,1.1611641304,1.1531694063,"-","-"
"PINE3<XBSP>","1T2017",1.1533302373,1.1533302373,1.0902130205,"-","-"
"PINE3<XBSP>","2T2017",1.1431897373,1.1431897373,1.0448607795,"-","-"
"PINE3<XBSP>","3T2017",1.1124606564,1.1124606564,0.94388620521,"-","-"
"PINE3<XBSP>","4T2017",1.1168843503,1.1168843503,1.0686636327,"-","-"
"PINE3<XBSP>","1T2018",1.1128381358,1.1128381358,1.1341523038,"-","-"
"PINE3<XBSP>","2T2018",1.1160125724,1.1160125724,1.0953060085,"-","-"
"PINE3<XBSP>","3T2018",1.1028772478,1.1028772478,1.4260760688,"-","-"
"PINE3<XBSP>","4T2018",1.094633002,1.094633002,1.6198483733,"-","-"
"PINE3<XBSP>","1T2019",1.0992376443,1.0992376443,1.5772418956,"-","-"
"PINE3<XBSP>","2T2019",1.0852027989,1.0852027989,1.5334091882,"-","-"
"PINE3<XBSP>","3T2019",1.0861769139,1.0861769139,1.2134293945,"-","-"
"PINE3<XBSP>","4T2019",1.0930629485,1.0930629485,1.0716794084,"-","-"
"PINE3<XBSP>","1T2020",1.0831992812,1.0831992812,0.99802533826,"-","-"
"PINE3<XBSP>","2T2020",1.0794162901,1.0794162901,0.76395829813,"-","-"
"PINE3<XBSP>","3T2020",1.0729600944,1.0729600944,0.62217992246,"-","-"
"PINE3<XBSP>","4T2020","-","-","-","-","-"
"PINE3<XBSP>","1T2021","-","-","-","-","-"
"PINE3<XBSP>","2T2021","-","-","-","-","-"
"PINE3<XBSP>","3T2021","-","-","-","-","-"
"PINE3<XBSP>","4T2021","-","-","-","-","-"
"PINE3<XBSP>","1T2022","-","-","-","-","-"
"PINE3<XBSP>","2T2022","-","-","-","-","-"
"PINE3<XBSP>","3T2022","-","-","-","-","-"
"PINE3<XBSP>","4T2022","-","-","-","-","-"
"PINE3<XBSP>","1T2023","-","-","-","-","-"
"PINE3<XBSP>","2T2023","-","-","-","-","-"
"PINE3<XBSP>","3T2023","-","-","-","-","-"
"PINE3<XBSP>","4T2023","-","-","-","-","-"
"PINE3<XBSP>","1T2024","-","-","-","-","-"
"PINE4<XBSP>","4T2006",1.1082638065,1.1082638065,1.1263502471,"-","-"
"PINE4<XBSP>","1T2007",1.2656008949,1.2656008949,1.4683340284,"-","-"
"PINE4<XBSP>","2T2007",1.2122545156,1.2122545156,1.2606473786,"-","-"
"PINE4<XBSP>","3T2007",1.1869780999,1.1869780999,1.2190112183,"-","-"
"PINE4<XBSP>","4T2007",1.1597690087,1.1597690087,1.1683014769,"-","-"
"PINE4<XBSP>","1T2008",1.1572770888,1.1572770888,1.2105923272,"-","-"
"PINE4<XBSP>","2T2008",1.1620664837,1.1620664837,1.4216315628,"-","-"
"PINE4<XBSP>","3T2008",1.2078295264,1.2078295264,1.6264352587,"-","-"
"PINE4<XBSP>","4T2008",1.1502761762,1.1502761762,1.2657795873,"-","-"
"PINE4<XBSP>","1T2009",1.1694759522,1.1694759522,1.2934464925,"-","-"
"PINE4<XBSP>","2T2009",1.1455845988,1.1455845988,1.1712768627,"-","-"
"PINE4<XBSP>","3T2009",1.1254433819,1.1254433819,1.1342060921,"-","-"
"PINE4<XBSP>","4T2009",1.1320986331,1.1320986331,1.1496022378,"-","-"
"PINE4<XBSP>","1T2010",1.1199746778,1.1199746778,1.2304369377,"-","-"
"PINE4<XBSP>","2T2010",1.1190250652,1.1190250652,1.2180670432,"-","-"
"PINE4<XBSP>","3T2010",1.104835637,1.104835637,1.1278962384,"-","-"
"PINE4<XBSP>","4T2010",1.1059693318,1.1059693318,1.1351172715,"-","-"
"PINE4<XBSP>","1T2011",1.1049992756,1.1049992756,1.176460739,"-","-"
"PINE4<XBSP>","2T2011",1.1002243796,1.1002243796,1.2217620481,"-","-"
"PINE4<XBSP>","3T2011",1.1108518707,1.1108518707,1.2518338665,"-","-"
"PINE4<XBSP>","4T2011",1.1050482603,1.1050482603,1.2379651228,"-","-"
"PINE4<XBSP>","1T2012",1.1163562935,1.1163562935,1.2474526744,"-","-"
"PINE4<XBSP>","2T2012",1.1225859586,1.1225859586,1.2745580225,"-","-"
"PINE4<XBSP>","3T2012",1.1382557823,1.1382557823,1.3275896665,"-","-"
"PINE4<XBSP>","4T2012",1.13636865,1.13636865,1.4008094379,"-","-"
"PINE4<XBSP>","1T2013",1.1450906139,1.1450906139,1.3470153581,"-","-"
"PINE4<XBSP>","2T2013",1.1340184999,1.1340184999,1.1814197376,"-","-"
"PINE4<XBSP>","3T2013",1.1344918133,1.1344918133,1.2612561201,"-","-"
"PINE4<XBSP>","4T2013",1.1344142105,1.1344142105,1.2283100232,"-","-"
"PINE4<XBSP>","1T2014",1.1272702234,1.1272702234,1.2128740447,"-","-"
"PINE4<XBSP>","2T2014",1.1306413698,1.1306413698,1.2479176158,"-","-"
"PINE4<XBSP>","3T2014",1.1285634107,1.1285634107,1.2213011728,"-","-"
"PINE4<XBSP>","4T2014",1.1451166933,1.1451166933,1.2442600419,"-","-"
"PINE4<XBSP>","1T2015",1.1399451939,1.1399451939,1.2035738004,"-","-"
"PINE4<XBSP>","2T2015",1.1444841342,1.1444841342,1.19914242,"-","-"
"PINE4<XBSP>","3T2015",1.1421595788,1.1421595788,1.1201755989,"-","-"
"PINE4<XBSP>","4T2015",1.1471152859,1.1471152859,1.0680197095,"-","-"
"PINE4<XBSP>","1T2016",1.1459282106,1.1459282106,1.1342046589,"-","-"
"PINE4<XBSP>","2T2016",1.1545705909,1.1545705909,1.0503744878,"-","-"
"PINE4<XBSP>","3T2016",1.1547800183,1.1547800183,1.0038650297,"-","-"
"PINE4<XBSP>","4T2016",1.1611641304,1.1611641304,1.1531694063,"-","-"
"PINE4<XBSP>","1T2017",1.1533302373,1.1533302373,1.0902130205,"-","-"
"PINE4<XBSP>","2T2017",1.1431897373,1.1431897373,1.0448607795,"-","-"
"PINE4<XBSP>","3T2017",1.1124606564,1.1124606564,0.94388620521,"-","-"
"PINE4<XBSP>","4T2017",1.1168843503,1.1168843503,1.0686636327,"-","-"
"PINE4<XBSP>","1T2018",1.1128381358,1.1128381358,1.1341523038,"-","-"
"PINE4<XBSP>","2T2018",1.1160125724,1.1160125724,1.0953060085,"-","-"
"PINE4<XBSP>","3T2018",1.1028772478,1.1028772478,1.4260760688,"-","-"
"PINE4<XBSP>","4T2018",1.094633002,1.094633002,1.6198483733,"-","-"
"PINE4<XBSP>","1T2019",1.0992376443,1.0992376443,1.5772418956,"-","-"
"PINE4<XBSP>","2T2019",1.0852027989,1.0852027989,1.5334091882,"-","-"
"PINE4<XBSP>","3T2019",1.0861769139,1.0861769139,1.2134293945,"-","-"
"PINE4<XBSP>","4T2019",1.0930629485,1.0930629485,1.0716794084,"-","-"
"PINE4<XBSP>","1T2020",1.0831992812,1.0831992812,0.99802533826,"-","-"
"PINE4<XBSP>","2T2020",1.0794162901,1.0794162901,0.76395829813,"-","-"
"PINE4<XBSP>","3T2020",1.0729600944,1.0729600944,0.62217992246,"-","-"
"PINE4<XBSP>","4T2020","-","-","-","-","-"
"PINE4<XBSP>","1T2021","-","-","-","-","-"
"PINE4<XBSP>","2T2021","-","-","-","-","-"
"PINE4<XBSP>","3T2021","-","-","-","-","-"
"PINE4<XBSP>","4T2021","-","-","-","-","-"
"PINE4<XBSP>","1T2022","-","-","-","-","-"
"PINE4<XBSP>","2T2022","-","-","-","-","-"
"PINE4<XBSP>","3T2022","-","-","-","-","-"
"PINE4<XBSP>","4T2022","-","-","-","-","-"
"PINE4<XBSP>","1T2023","-","-","-","-","-"
"PINE4<XBSP>","2T2023","-","-","-","-","-"
"PINE4<XBSP>","3T2023","-","-","-","-","-"
"PINE4<XBSP>","4T2023","-","-","-","-","-"
"PINE4<XBSP>","1T2024","-","-","-","-","-"
"PLPL3<XBSP>","4T2019",1.1468360742,1.1468360742,5.0486779536,528729,594679
"PLPL3<XBSP>","1T2020",1.1709836849,1.1709836849,4.8341079968,571654,635966
"PLPL3<XBSP>","2T2020",1.181916628,1.181916628,5.6844709953,717497,772868
"PLPL3<XBSP>","3T2020",1.2783767557,1.2783767557,6.2572999762,774374,841820
"PLPL3<XBSP>","4T2020",1.3071740876,1.3071740876,5.9153420487,752357,808401
"PLPL3<XBSP>","1T2021",1.3069419605,1.3069419605,5.6784857691,936296,970304
"PLPL3<XBSP>","2T2021",1.3264401271,1.3264401271,6.9469932815,930306,989098
"PLPL3<XBSP>","3T2021",1.3693785588,1.3693785588,6.4016103287,917080,1027606
"PLPL3<XBSP>","4T2021",1.3197223992,1.3197223992,4.7798629679,904748,1088950
"PLPL3<XBSP>","1T2022",1.3043352231,1.3043352231,4.9046292336,976825,1178796
"PLPL3<XBSP>","2T2022",1.3178739843,1.3178739843,4.6409464906,976622,1233395
"PLPL3<XBSP>","3T2022",1.3383732257,1.3383732257,4.5073083717,1002757,1287445
"PLPL3<XBSP>","4T2022",1.3209783186,1.3209783186,3.4369748693,1031976,1316644
"PLPL3<XBSP>","1T2023",1.3544334309,1.3544334309,3.0571853539,1015186,1296743
"PLPL3<XBSP>","2T2023",1.3616835992,1.3616835992,3.2660760767,1130883,1505734
"PLPL3<XBSP>","3T2023",1.4598593965,1.4598593965,2.9628950801,1125579,1560864
"PLPL3<XBSP>","4T2023",1.4467203435,1.4467203435,2.6338416331,1074228,1516241
"PLAS3<XBSP>","4T1987",0.36239839309,0.36239839309,0.65473292898,-0.000096254181818,0.00091993527273
"PLAS3<XBSP>","1T1988","-","-","-","-","-"
"PLAS3<XBSP>","2T1988","-","-","-","-","-"
"PLAS3<XBSP>","3T1988","-","-","-","-","-"
"PLAS3<XBSP>","4T1988",0.56180236393,0.56180236393,0.73918983073,-0.0011441010909,0.0079863785455
"PLAS3<XBSP>","1T1989","-","-","-","-","-"
"PLAS3<XBSP>","2T1989","-","-","-","-","-"
"PLAS3<XBSP>","3T1989","-","-","-","-","-"
"PLAS3<XBSP>","4T1989",0.43405002611,0.43405002611,1.2259926268,0.0096967272727,0.20175890909
"PLAS3<XBSP>","1T1990","-","-","-","-","-"
"PLAS3<XBSP>","2T1990","-","-","-","-","-"
"PLAS3<XBSP>","3T1990","-","-","-","-","-"
"PLAS3<XBSP>","4T1990",0.36123360672,0.36123360672,0.88542715954,-0.11932436363,3.9092032727
"PLAS3<XBSP>","1T1991","-","-","-","-","-"
"PLAS3<XBSP>","2T1991","-","-","-","-","-"
"PLAS3<XBSP>","3T1991","-","-","-","-","-"
"PLAS3<XBSP>","4T1991",0.34063094239,0.34063094239,0.9098527967,-0.57403418182,31.294985091
"PLAS3<XBSP>","1T1992","-","-","-","-","-"
"PLAS3<XBSP>","2T1992","-","-","-","-","-"
"PLAS3<XBSP>","3T1992","-","-","-","-","-"
"PLAS3<XBSP>","4T1992",0.52454293267,0.52454293267,1.2666078142,18.344450909,382.55013818
"PLAS3<XBSP>","1T1993","-","-","-","-","-"
"PLAS3<XBSP>","2T1993","-","-","-","-","-"
"PLAS3<XBSP>","3T1993","-","-","-","-","-"
"PLAS3<XBSP>","4T1993",1.3454532553,1.3454532553,2.4613304052,3085.1341818,11456.166181
"PLAS3<XBSP>","1T1994","-","-","-","-","-"
"PLAS3<XBSP>","2T1994","-","-","-","-","-"
"PLAS3<XBSP>","3T1994",1.1632966101,1.1632966101,2.0062014092,27033.733,122316.474
"PLAS3<XBSP>","4T1994",1.102109942,1.102109942,1.8091491436,26078.762,122688.117
"PLAS3<XBSP>","1T1995",1.2169204002,1.2169204002,2.1216908458,28685,132129
"PLAS3<XBSP>","2T1995",1.8240403756,1.8240403756,2.9228292651,58529,168987
"PLAS3<XBSP>","3T1995",1.9044241379,1.9044241379,3.1169069833,59900,177860
"PLAS3<XBSP>","4T1995",1.6177354506,1.6177354506,3.1786392536,52771,185075
"PLAS3<XBSP>","1T1996",1.4692293445,1.4692293445,1.5922213781,20267,190638
"PLAS3<XBSP>","2T1996",1.4508882887,1.4508882887,1.5977925762,19390,196449
"PLAS3<XBSP>","3T1996",1.4228034288,1.4228034288,1.4128666298,14921,191354
"PLAS3<XBSP>","4T1996",1.5400246656,1.5400246656,1.4635407747,13534,188186
"PLAS3<XBSP>","1T1997",1.5886788905,1.5886788905,1.3899694583,12130,186728
"PLAS3<XBSP>","2T1997",1.7288116508,1.7288116508,1.4712218311,15662,187134
"PLAS3<XBSP>","3T1997",1.8037759531,1.8037759531,1.4886603518,18056,192493
"PLAS3<XBSP>","4T1997",1.8145387428,1.8145387428,1.3002487064,10503,196847
"PLAS3<XBSP>","1T1998",1.7218808482,1.7218808482,1.3177376304,14403.999999,201055
"PLAS3<XBSP>","2T1998",1.0907712606,1.0907712606,1.3741591972,23752,210339
"PLAS3<XBSP>","3T1998",1.07395391,1.07395391,1.2827723649,17878,210296
"PLAS3<XBSP>","4T1998",1.0481489407,1.0481489407,0.90808898763,-6288,216880
"PLAS3<XBSP>","1T1999",1.012608113,1.012608113,0.81768265468,-17565,228684
"PLAS3<XBSP>","2T1999",0.97795865893,0.97795865893,0.80834309861,-21589,226823
"PLAS3<XBSP>","3T1999",0.88396616172,0.88396616172,0.75438129465,-27680,216795
"PLAS3<XBSP>","4T1999",0.7955162036,0.7955162036,0.65096019588,-34497,179184
"PLAS3<XBSP>","1T2000",0.75301687053,0.75301687053,0.61355027548,-44890,168995
"PLAS3<XBSP>","2T2000",0.71945556222,0.71945556222,0.59542004091,-47861,162913
"PLAS3<XBSP>","3T2000",0.68323232596,0.68323232596,0.81082168688,-17394,182023
"PLAS3<XBSP>","4T2000",0.55030644071,0.55030644071,0.74206927728,-22823,155913
"PLAS3<XBSP>","1T2001",0.55430775761,0.55430775761,0.75977502441,-20416,148417
"PLAS3<XBSP>","2T2001",0.62067483036,0.62067483036,0.84449505611,-13997,150165
"PLAS3<XBSP>","3T2001",0.59928182938,0.59928182938,0.82530286839,-14550,140488
"PLAS3<XBSP>","4T2001",0.590000282,0.590000282,0.73564279359,-23771,148139
"PLAS3<XBSP>","1T2002",0.58123178101,0.58123178101,0.71969509233,-28278,151616
"PLAS3<XBSP>","2T2002",0.56656893935,0.56656893935,0.6664211771,-32159,140990
"PLAS3<XBSP>","3T2002",0.53551609323,0.53551609323,0.61851149677,-39238,137998
"PLAS3<XBSP>","4T2002",0.43250423509,0.43250423509,0.51683885017,-48592,57281
"PLAS3<XBSP>","1T2003",0.43052004924,0.43052004924,0.4963214384,-54906,59038
"PLAS3<XBSP>","2T2003",0.39061535419,0.39061535419,0.44458918503,-58412,53430
"PLAS3<XBSP>","3T2003",0.2894918141,0.2894918141,0.37305054677,-71034,192536
"PLAS3<XBSP>","4T2003",0.26836248162,0.26836248162,0.30590682123,-79094,185325
"PLAS3<XBSP>","1T2004",0.3063986648,0.3063986648,0.34745197488,-89033,181288
"PLAS3<XBSP>","2T2004",0.31019610459,0.31019610459,0.3515070268,-101102,168535
"PLAS3<XBSP>","3T2004",0.35053115736,0.35053115736,0.40718251214,-105927,171345
"PLAS3<XBSP>","4T2004",0.39010982015,0.39010982015,0.45571036742,-114303,172060
"PLAS3<XBSP>","1T2005",0.41061060461,0.41061060461,0.4757242367,-120801,168764
"PLAS3<XBSP>","2T2005",0.4205642865,0.4205642865,0.49251501707,-113125,193072
"PLAS3<XBSP>","3T2005",0.40630839261,0.40630839261,0.47123840373,-111657,199919
"PLAS3<XBSP>","4T2005",0.38472082965,0.38472082965,0.43912016014,-124130,194823
"PLAS3<XBSP>","1T2006",0.39643058197,0.39643058197,0.45946810111,-114956,212256
"PLAS3<XBSP>","2T2006",0.37164956673,0.37164956673,0.45882829028,-105647,201595
"PLAS3<XBSP>","3T2006",0.88018844981,0.88018844981,1.107322755,10504,332934
"PLAS3<XBSP>","4T2006",0.89386056192,0.89386056192,1.1329487427,11039,342961
"PLAS3<XBSP>","1T2007",0.88077082972,0.88077082972,1.1053311414,10764,359054
"PLAS3<XBSP>","2T2007",0.87055537853,0.87055537853,1.0468443531,5923.0000001,379645
"PLAS3<XBSP>","3T2007",0.78751929292,0.78751929292,0.9868051824,-1989.0000002,403142
"PLAS3<XBSP>","4T2007",0.91370689082,0.91370689082,1.0543293596,7547,449849
"PLAS3<XBSP>","1T2008",0.88943049743,0.88943049743,1.0533217488,8592,486021
