"Ativo","Data","Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Depr e Amor| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Capex(+inv)/Dep| de 12 meses| consolid:sim*","Dep/Imob&Int| Em moeda orig| de 12 meses| consolid:sim*","FCL| Em moeda orig| em milhares| de 12 meses| consolid:sim*","FCLF| Em moeda orig| em milhares| de 12 meses| consolid:sim*"
"AFLT3<XBSP>","3T2015",-3017,0,"-","-",28774,2141.7200001
"AFLT3<XBSP>","4T2015",0,0,"-","-",27702,-1078.8000001
"AFLT3<XBSP>","1T2016",-1381,0,"-","-",26065,393.40000002
"AFLT3<XBSP>","2T2016",-1676,0,"-","-",12281,6150.52
"AFLT3<XBSP>","3T2016",-19318,0,"-","-",24055,35870.74
"AFLT3<XBSP>","4T2016",0,0,"-","-",-3175,12841.34
"AFLT3<XBSP>","1T2017",0,0,"-","-",-8054,41071.56
"AFLT3<XBSP>","2T2017",0,0,"-","-",9538,28013.02
"AFLT3<XBSP>","3T2017",17174,0,"-","-",-3864,8433.7199999
"AFLT3<XBSP>","4T2017",512,0,"-","-",19865,22141.56
"AFLT3<XBSP>","1T2018",512,0,"-","-",26694,640.83999996
"AFLT3<XBSP>","2T2018",526,0,"-","-",20773,3695.68
"AFLT3<XBSP>","3T2018",1067,0,"-","-",22562,-2266.3799999
"AFLT3<XBSP>","4T2018",14,0,"-","-",24370,16033.98
"AFLT3<XBSP>","1T2019",28,0,"-","-",25194,9621.5600001
"AFLT3<XBSP>","2T2019","-","-","-","-","-","-"
"AFLT3<XBSP>","3T2019","-","-","-","-","-","-"
"AFLT3<XBSP>","4T2019",442,0,"-","-",27919,-5462.7400001
"AFLT3<XBSP>","1T2020","-","-","-","-","-","-"
"AFLT3<XBSP>","2T2020","-","-","-","-","-","-"
"AFLT3<XBSP>","3T2020","-","-","-","-","-","-"
"AFLT3<XBSP>","4T2020",1100,131,839.69465649,29.63800905,25448,34740.86
"AFLT3<XBSP>","1T2021",1438,146,984.93150685,33.181818182,23231,34373.8
"AFLT3<XBSP>","2T2021",1586,167,949.7005988,37.954545455,22062,61516.2
"AFLT3<XBSP>","3T2021",1597,82,1947.5609756,20.297029703,21927,13345.28
"AFLT3<XBSP>","4T2021",1248,77,1620.7792208,5.4571226081,26279,64646.8
"AFLT3<XBSP>","1T2022",917,92,996.73913044,5.3148469093,25338,65374.96
"AFLT3<XBSP>","2T2022",1264,121,1044.6280992,6.5018807093,25487,63405.2
"AFLT3<XBSP>","3T2022",974,143,681.11888112,7.4517978114,23759,68721.66
"AFLT3<XBSP>","4T2022",1911,173,1104.6242775,6.700232378,18792,25938.18
"AFLT3<XBSP>","1T2023",2025,190,1065.7894737,7.4247753029,13637,25102.44
"AFLT3<XBSP>","2T2023",1795,187,959.89304813,6.2899428187,12919,28975.86
"AFLT3<XBSP>","3T2023",1775,198,896.46464647,7.2820890033,12262,42975
"AFLT3<XBSP>","4T2023",375,198,189.39393939,4.6175373134,19226,29377.18
"AFLT3<XBSP>","1T2024",254,199,127.63819095,4.5621274645,32194,27058.96
"GRAO3<XBSP>","4T2018",42,41,102.43902439,"-",-7392,"-"
"GRAO3<XBSP>","1T2019","-","-","-","-","-","-"
"GRAO3<XBSP>","2T2019","-","-","-","-","-","-"
"GRAO3<XBSP>","3T2019","-","-","-","-","-","-"
"GRAO3<XBSP>","4T2019",312,65,480,38.69047619,-4216,928.40000001
"GRAO3<XBSP>","1T2020","-","-","-","-","-","-"
"GRAO3<XBSP>","2T2020","-","-","-","-","-","-"
"GRAO3<XBSP>","3T2020","-","-","-","-","-","-"
"GRAO3<XBSP>","4T2020",678,141,480.85106383,33.975903614,59797,12260.46
"GRAO3<XBSP>","1T2021","-","-","-","-","-","-"
"GRAO3<XBSP>","2T2021","-","-","-","-","-","-"
"GRAO3<XBSP>","3T2021","-","-","-","-","-","-"
"GRAO3<XBSP>","4T2021",872,299,291.63879599,62.033195021,-238730,-91026.760001
"GRAO3<XBSP>","1T2022",101607,"-","-","-",-174749,"-"
"GRAO3<XBSP>","2T2022",101132,"-","-","-",-282527,"-"
"GRAO3<XBSP>","3T2022",101579,"-","-","-",-332408,"-"
"GRAO3<XBSP>","4T2022",101959,13358,763.2804312,525.28509634,-60923,188486.12
"GRAO3<XBSP>","1T2023",2654.9999999,18035,14.721375103,636.37967537,-152197,70491.679999
"GRAO3<XBSP>","2T2023",3099,16589,18.68105371,644.23300971,166706,-4697.4999989
"GRAO3<XBSP>","3T2023",2724,16630,16.380036079,672.73462783,386113,31512.159999
"GRAO3<XBSP>","4T2023",1686,19442,8.6719473305,990.42282221,156742,26922.98
"AGXY3<XBSP>","4T2017","-","-","-","-","-","-"
"AGXY3<XBSP>","1T2018","-","-","-","-","-","-"
"AGXY3<XBSP>","2T2018","-","-","-","-","-","-"
"AGXY3<XBSP>","3T2018","-","-","-","-","-","-"
"AGXY3<XBSP>","4T2018","-","-","-","-","-","-"
"AGXY3<XBSP>","1T2019","-","-","-","-","-","-"
"AGXY3<XBSP>","2T2019","-","-","-","-","-","-"
"AGXY3<XBSP>","3T2019","-","-","-","-","-","-"
"AGXY3<XBSP>","4T2019",58382,11184,522.01359084,"-",-3271,44478.9
"AGXY3<XBSP>","1T2020","-","-","-","-","-","-"
"AGXY3<XBSP>","2T2020","-","-","-","-","-","-"
"AGXY3<XBSP>","3T2020","-","-","-","-","-","-"
"AGXY3<XBSP>","4T2020",44351,33054,134.17740667,24.348453821,58449,31315.2
"AGXY3<XBSP>","1T2021",50839,46042,110.41874809,33.143054586,-23450,149816.78
"AGXY3<XBSP>","2T2021",-28406,60222,-47.168808741,42.216022208,175831,109144.62
"AGXY3<XBSP>","3T2021",108983,75671,144.02214851,53.643787838,47962,-533430.14
"AGXY3<XBSP>","4T2021",77251,89356,86.453064148,10.02650365,-44635,-222463.56
"AGXY3<XBSP>","1T2022",226579,100127,226.29160966,11.275944007,-212746,-146397.84
"AGXY3<XBSP>","2T2022",242422,106762,227.06768326,10.697380814,-378559,57644.219992
"AGXY3<XBSP>","3T2022",226374,119837,188.90159133,10.501203146,-452446,-140056.18
"AGXY3<XBSP>","4T2022",138712,108911,127.362709,9.3901340265,-282818,-153566.38
"AGXY3<XBSP>","1T2023",18865,115956,16.269102073,8.9355701285,-319094,-30984.759999
"AGXY3<XBSP>","2T2023",363734,127220,285.9094482,9.6785359712,-396355,-252135.97999
"AGXY3<XBSP>","3T2023",37133,133545,27.805608596,10.139305839,132014,1126716.38
"AGXY3<XBSP>","4T2023",163688,147420,111.0351377,10.608487653,-80200,1729917.96
"RPAD3<XBSP>","4T1986","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1987","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1987","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1987","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1987","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1988","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1988","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1988","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1988","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1989","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1989","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1989","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1989","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1990","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1990","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1990","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1990","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1991","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1991","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1991","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1991","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1992","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1992","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1992","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1992","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1993","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1993","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1993","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1993","-","-","-","-","-","-"
"RPAD3<XBSP>","1T1994","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1994","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1994","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1994","-",8.682,"-",328.59207267,"-","-"
"RPAD3<XBSP>","1T1995","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1995","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1995","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1995","-",8.593,"-",30.935666199,"-","-"
"RPAD3<XBSP>","1T1996","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1996","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1996","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1996",2860,10,28600,31.437643434,"-",50029.003
"RPAD3<XBSP>","1T1997","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1997","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1997","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1997",-5434,11,-49400,35.483870968,"-",45920.2
"RPAD3<XBSP>","1T1998","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1998","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1998","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1998",-2301,10,-23010,52.631578947,"-",30376.78
"RPAD3<XBSP>","1T1999","-","-","-","-","-","-"
"RPAD3<XBSP>","2T1999","-","-","-","-","-","-"
"RPAD3<XBSP>","3T1999","-","-","-","-","-","-"
"RPAD3<XBSP>","4T1999",414,7,5914.2857143,50,"-",4240.68
"RPAD3<XBSP>","1T2000","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2000","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2000","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2000",2376,8,29700,19.047619048,"-",12102.2
"RPAD3<XBSP>","1T2001","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2001","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2001","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2001",490,8,6125,21.621621622,"-",18705.6
"RPAD3<XBSP>","1T2002","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2002","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2002","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2002",593,7,8471.4285714,20.588235294,"-",28189.84
"RPAD3<XBSP>","1T2003","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2003","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2003","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2003",10,6,166.66666667,23.076923077,"-",19563.94
"RPAD3<XBSP>","1T2004","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2004","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2004","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2004",1,5,20,23.80952381,"-",8454.74
"RPAD3<XBSP>","1T2005","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2005","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2005","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2005",120,5,2400,29.411764706,"-",25384.84
"RPAD3<XBSP>","1T2006","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2006","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2006","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2006",118,3,3933.3333333,25,"-",2696.72
"RPAD3<XBSP>","1T2007","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2007","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2007","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2007",66,3,2200,33.333333333,"-",47170.84
"RPAD3<XBSP>","1T2008","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2008","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2008","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2008",137,3,4566.6666667,75,-2558,42821.96
"RPAD3<XBSP>","1T2009","-","-","-","-","-","-"
"RPAD3<XBSP>","2T2009","-","-","-","-","-","-"
"RPAD3<XBSP>","3T2009","-","-","-","-","-","-"
"RPAD3<XBSP>","4T2009",148,0,"-",0,-2806,28652.3
"RPAD3<XBSP>","1T2010",-1.9999999998,-1,199.99999998,-100,-2584,39404.66
"RPAD3<XBSP>","2T2010",85,-1,-8500,"-",-2962,33279.68
"RPAD3<XBSP>","3T2010",85,-1,-8500,"-",-3016,36011.94
"RPAD3<XBSP>","4T2010",54,1,5400,100,-3618,32549.1
"RPAD3<XBSP>","1T2011",54,1,5400,"-",-2948,19205.72
"RPAD3<XBSP>","2T2011",144,1,14400,"-",-1666,28297.68
"RPAD3<XBSP>","3T2011",141,1,14100,"-",-2246,30685.72
"RPAD3<XBSP>","4T2011",227,0,"-","-",-4103,32317.58
"RPAD3<XBSP>","1T2012",249,0,"-","-",-3448,38499.58
"RPAD3<XBSP>","2T2012",69,0,"-","-",-5374,35099.16
"RPAD3<XBSP>","3T2012",340,0,"-","-",-5134,29574.1
"RPAD3<XBSP>","4T2012",-3410,11,-31000,22,-1974,38787.98
"RPAD3<XBSP>","1T2013",-3431,15,-22873.333333,20.833333333,-1610,36549.3
"RPAD3<XBSP>","2T2013",-3346,18,-18588.888889,26.086956522,947,36982.12
"RPAD3<XBSP>","3T2013",-3613,22,-16422.727273,33.846153846,861,34471.78
"RPAD3<XBSP>","4T2013",-3923,14,-28021.428571,20.895522388,4124,33534.54
"RPAD3<XBSP>","1T2014",-3924,14,-28028.571429,21.875,1849,26358.98
"RPAD3<XBSP>","2T2014",-4006,14,-28614.285714,23.333333333,1992,24628.22
"RPAD3<XBSP>","3T2014",-4007,14,-28621.428571,25,1580,29000.78
"RPAD3<XBSP>","4T2014",-6296,14,-44971.428571,26.41509434,4984,27854.5
"RPAD3<XBSP>","1T2015",-6296,14,-44971.428571,28.571428571,4707,29086.88
"RPAD3<XBSP>","2T2015",-6296,15,-41973.333333,32.608695652,6413,29222.9
"RPAD3<XBSP>","3T2015",-6296,14,-44971.428571,33.333333333,6750,31285.6
"RPAD3<XBSP>","4T2015",-11328,13,-87138.461538,33.333333333,8905,40322.82
"RPAD3<XBSP>","1T2016",-11328,9,-125866.66666,25.714285714,8685,47462.62
"RPAD3<XBSP>","2T2016",-11328,5,-226560,16.129032258,10937,51777.58
"RPAD3<XBSP>","3T2016",-11998,2,-599900,7.1428571428,11499,52958.86
"RPAD3<XBSP>","4T2016",-3350,0,"-",0,861,40047.04
"RPAD3<XBSP>","1T2017",-3350,0,"-",0,12715,36618.42
"RPAD3<XBSP>","2T2017",-3350,0,"-",0,7544,35526.66
"RPAD3<XBSP>","3T2017",-2680,0,"-",0,6621,30633.56
"RPAD3<XBSP>","4T2017",-23554,0,"-",0,20959,34721.54
"RPAD3<XBSP>","1T2018",-23554,0,"-",0,12206,37084.86
"RPAD3<XBSP>","2T2018",-23554,0,"-",0,12997,38173.54
"RPAD3<XBSP>","3T2018",-23554,0,"-",0,13305,41316.36
"RPAD3<XBSP>","4T2018",0,0,"-",0,-1555,36272.9
"RPAD3<XBSP>","1T2019",0,0,"-",0,-1622,36475.2
"RPAD3<XBSP>","2T2019",0,0,"-",0,-1927,33309.68
"RPAD3<XBSP>","3T2019",0,0,"-",0,-2405,34404.86
"RPAD3<XBSP>","4T2019",0,0,"-",0,-2199,36014.62
"RPAD3<XBSP>","1T2020",0,0,"-",0,8825,35718.58
"RPAD3<XBSP>","2T2020",0,0,"-",0,8225,37932.78
"RPAD3<XBSP>","3T2020",0,0,"-",0,8115,35665.58
"RPAD3<XBSP>","4T2020",-25181,0,"-",0,23098,32770.5
"RPAD3<XBSP>","1T2021",-25181,0,"-",0,11558,29314.28
"RPAD3<XBSP>","2T2021",-25181,0,"-",0,13016,24826.1
"RPAD3<XBSP>","3T2021",-25181,0,"-",0,12376,23451.32
"RPAD3<XBSP>","4T2021",-57254,0,"-",0,55305,21110.68
"RPAD3<XBSP>","1T2022",-57254,0,"-",0,57150,19296.02
"RPAD3<XBSP>","2T2022",-57254,0,"-",0,57175,22890.8
"RPAD3<XBSP>","3T2022",-57254,0,"-",0,59788,42407.74
"RPAD3<XBSP>","4T2022",0,0,"-",0,3302,42531.04
"RPAD3<XBSP>","1T2023",0,0,"-",0,1610,41954.04
"RPAD3<XBSP>","2T2023",0,0,"-",0,1738,39165.22
"RPAD3<XBSP>","3T2023",0,0,"-",0,1113,22019.16
"RPAD3<XBSP>","4T2023",0,0,"-",0,-15,13150.72
"RPAD5<XBSP>","4T1986","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1987","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1987","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1987","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1987","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1988","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1988","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1988","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1988","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1989","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1989","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1989","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1989","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1990","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1990","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1990","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1990","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1991","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1991","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1991","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1991","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1992","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1992","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1992","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1992","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1993","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1993","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1993","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1993","-","-","-","-","-","-"
"RPAD5<XBSP>","1T1994","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1994","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1994","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1994","-",8.682,"-",328.59207267,"-","-"
"RPAD5<XBSP>","1T1995","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1995","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1995","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1995","-",8.593,"-",30.935666199,"-","-"
"RPAD5<XBSP>","1T1996","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1996","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1996","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1996",2860,10,28600,31.437643434,"-",50029.003
"RPAD5<XBSP>","1T1997","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1997","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1997","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1997",-5434,11,-49400,35.483870968,"-",45920.2
"RPAD5<XBSP>","1T1998","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1998","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1998","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1998",-2301,10,-23010,52.631578947,"-",30376.78
"RPAD5<XBSP>","1T1999","-","-","-","-","-","-"
"RPAD5<XBSP>","2T1999","-","-","-","-","-","-"
"RPAD5<XBSP>","3T1999","-","-","-","-","-","-"
"RPAD5<XBSP>","4T1999",414,7,5914.2857143,50,"-",4240.68
"RPAD5<XBSP>","1T2000","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2000","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2000","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2000",2376,8,29700,19.047619048,"-",12102.2
"RPAD5<XBSP>","1T2001","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2001","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2001","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2001",490,8,6125,21.621621622,"-",18705.6
"RPAD5<XBSP>","1T2002","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2002","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2002","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2002",593,7,8471.4285714,20.588235294,"-",28189.84
"RPAD5<XBSP>","1T2003","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2003","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2003","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2003",10,6,166.66666667,23.076923077,"-",19563.94
"RPAD5<XBSP>","1T2004","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2004","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2004","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2004",1,5,20,23.80952381,"-",8454.74
"RPAD5<XBSP>","1T2005","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2005","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2005","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2005",120,5,2400,29.411764706,"-",25384.84
"RPAD5<XBSP>","1T2006","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2006","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2006","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2006",118,3,3933.3333333,25,"-",2696.72
"RPAD5<XBSP>","1T2007","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2007","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2007","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2007",66,3,2200,33.333333333,"-",47170.84
"RPAD5<XBSP>","1T2008","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2008","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2008","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2008",137,3,4566.6666667,75,-2558,42821.96
"RPAD5<XBSP>","1T2009","-","-","-","-","-","-"
"RPAD5<XBSP>","2T2009","-","-","-","-","-","-"
"RPAD5<XBSP>","3T2009","-","-","-","-","-","-"
"RPAD5<XBSP>","4T2009",148,0,"-",0,-2806,28652.3
"RPAD5<XBSP>","1T2010",-1.9999999998,-1,199.99999998,-100,-2584,39404.66
"RPAD5<XBSP>","2T2010",85,-1,-8500,"-",-2962,33279.68
"RPAD5<XBSP>","3T2010",85,-1,-8500,"-",-3016,36011.94
"RPAD5<XBSP>","4T2010",54,1,5400,100,-3618,32549.1
"RPAD5<XBSP>","1T2011",54,1,5400,"-",-2948,19205.72
"RPAD5<XBSP>","2T2011",144,1,14400,"-",-1666,28297.68
"RPAD5<XBSP>","3T2011",141,1,14100,"-",-2246,30685.72
"RPAD5<XBSP>","4T2011",227,0,"-","-",-4103,32317.58
"RPAD5<XBSP>","1T2012",249,0,"-","-",-3448,38499.58
"RPAD5<XBSP>","2T2012",69,0,"-","-",-5374,35099.16
"RPAD5<XBSP>","3T2012",340,0,"-","-",-5134,29574.1
"RPAD5<XBSP>","4T2012",-3410,11,-31000,22,-1974,38787.98
"RPAD5<XBSP>","1T2013",-3431,15,-22873.333333,20.833333333,-1610,36549.3
"RPAD5<XBSP>","2T2013",-3346,18,-18588.888889,26.086956522,947,36982.12
"RPAD5<XBSP>","3T2013",-3613,22,-16422.727273,33.846153846,861,34471.78
"RPAD5<XBSP>","4T2013",-3923,14,-28021.428571,20.895522388,4124,33534.54
"RPAD5<XBSP>","1T2014",-3924,14,-28028.571429,21.875,1849,26358.98
"RPAD5<XBSP>","2T2014",-4006,14,-28614.285714,23.333333333,1992,24628.22
"RPAD5<XBSP>","3T2014",-4007,14,-28621.428571,25,1580,29000.78
"RPAD5<XBSP>","4T2014",-6296,14,-44971.428571,26.41509434,4984,27854.5
"RPAD5<XBSP>","1T2015",-6296,14,-44971.428571,28.571428571,4707,29086.88
"RPAD5<XBSP>","2T2015",-6296,15,-41973.333333,32.608695652,6413,29222.9
"RPAD5<XBSP>","3T2015",-6296,14,-44971.428571,33.333333333,6750,31285.6
"RPAD5<XBSP>","4T2015",-11328,13,-87138.461538,33.333333333,8905,40322.82
"RPAD5<XBSP>","1T2016",-11328,9,-125866.66666,25.714285714,8685,47462.62
"RPAD5<XBSP>","2T2016",-11328,5,-226560,16.129032258,10937,51777.58
"RPAD5<XBSP>","3T2016",-11998,2,-599900,7.1428571428,11499,52958.86
"RPAD5<XBSP>","4T2016",-3350,0,"-",0,861,40047.04
"RPAD5<XBSP>","1T2017",-3350,0,"-",0,12715,36618.42
"RPAD5<XBSP>","2T2017",-3350,0,"-",0,7544,35526.66
"RPAD5<XBSP>","3T2017",-2680,0,"-",0,6621,30633.56
"RPAD5<XBSP>","4T2017",-23554,0,"-",0,20959,34721.54
"RPAD5<XBSP>","1T2018",-23554,0,"-",0,12206,37084.86
"RPAD5<XBSP>","2T2018",-23554,0,"-",0,12997,38173.54
"RPAD5<XBSP>","3T2018",-23554,0,"-",0,13305,41316.36
"RPAD5<XBSP>","4T2018",0,0,"-",0,-1555,36272.9
"RPAD5<XBSP>","1T2019",0,0,"-",0,-1622,36475.2
"RPAD5<XBSP>","2T2019",0,0,"-",0,-1927,33309.68
"RPAD5<XBSP>","3T2019",0,0,"-",0,-2405,34404.86
"RPAD5<XBSP>","4T2019",0,0,"-",0,-2199,36014.62
"RPAD5<XBSP>","1T2020",0,0,"-",0,8825,35718.58
"RPAD5<XBSP>","2T2020",0,0,"-",0,8225,37932.78
"RPAD5<XBSP>","3T2020",0,0,"-",0,8115,35665.58
"RPAD5<XBSP>","4T2020",-25181,0,"-",0,23098,32770.5
"RPAD5<XBSP>","1T2021",-25181,0,"-",0,11558,29314.28
"RPAD5<XBSP>","2T2021",-25181,0,"-",0,13016,24826.1
"RPAD5<XBSP>","3T2021",-25181,0,"-",0,12376,23451.32
"RPAD5<XBSP>","4T2021",-57254,0,"-",0,55305,21110.68
"RPAD5<XBSP>","1T2022",-57254,0,"-",0,57150,19296.02
"RPAD5<XBSP>","2T2022",-57254,0,"-",0,57175,22890.8
"RPAD5<XBSP>","3T2022",-57254,0,"-",0,59788,42407.74
"RPAD5<XBSP>","4T2022",0,0,"-",0,3302,42531.04
"RPAD5<XBSP>","1T2023",0,0,"-",0,1610,41954.04
"RPAD5<XBSP>","2T2023",0,0,"-",0,1738,39165.22
"RPAD5<XBSP>","3T2023",0,0,"-",0,1113,22019.16
"RPAD5<XBSP>","4T2023",0,0,"-",0,-15,13150.72
"RPAD6<XBSP>","4T1986","-","-","-","-","-","-"
"RPAD6<XBSP>","1T1987","-","-","-","-","-","-"
"RPAD6<XBSP>","2T1987","-","-","-","-","-","-"
"RPAD6<XBSP>","3T1987","-","-","-","-","-","-"
"RPAD6<XBSP>","4T1987","-","-","-","-","-","-"
"RPAD6<XBSP>","1T1988","-","-","-","-","-","-"
"RPAD6<XBSP>","2T1988","-","-","-","-","-","-"
"RPAD6<XBSP>","3T1988","-","-","-","-","-","-"
"RPAD6<XBSP>","4T1988","-","-","-","-","-","-"
